no.,author,date,rating,review
138,jgarridos,Reviewed in Mexico on 2 December 2022,5,"Cambié mi i7 8700k por este i9 13900k. Se siente más veloz mi pc. Incluso, una compresión de una máquina virtual de 700G, antes lo hacía casi en dos horas, ahora lo hizo en 1:15, se nota la diferencia de potencia."
139,Adam White,Reviewed in the United States on 22 February 2023,5,"I got this and a new DDR5 motherboard with Z690 chipset.  It didn't boot when I set it all up.  It turns out the Z690 needs a BIOS update to work with this CPU.  Luckily I had an older i7 that worked on this motherboard.  I dropped it in and it booted, then I did the BIOS update.  After that it boots this CPU just fine. Before this I was a die-hard AMD supporter.  I had 5950x with 16 cores, 32 threads, and 72MB of cache.  But, it just doesn't compete with this i9.  I haven't tried the 7950x, but I read that the P-cores just blow away the AMD cores.  Even with less cache.  The setup of 8 performance cores, and 16 efficiency cores just works.  It stays much cooler than earlier i9's and the AMD.  I use a water cooler, but it's not required.  Nothing slows this down when paired with DDR5. I wish the AMD was better, I like the company more.  But, I want the best of the best, and as of today there is nothing better than this available.  If you game, or do graphics, or anything on your PC this is the CPU for you.  It will NOT disappoint. A word on the X790 chipset.  You would think they will have better performance because they are newer.  They don't.  They will work with the i9 no matter what, while the Z690 might need a BIOS update.  They have one more USB port.  But otherwise there is no benefit to getting Z790 and they cost a LOT more.  So, if you have the ability to use an older CPU to flash the bios, or find one that is new enough that it doesn't need the update, this CPU will be great."
140,Real Reviews,Reviewed in the United States on 14 November 2023,5,"I really like this CPU and it has worked well for my needs. Many had the issue of overheating, throttling and even bending in some instances. I have not experienced any of this since I knew exactly what settings needed adjusted in the BIOS to keep this monster CPU running cool. It seems that motherboard manufacturers tend to turn these up way past their limits by default and that was what caused all the issues. All you need to to is look up the specs for your CPU and setup the BIOS of your motherboard accordingly. I am using the Aorus Waterforce X 280 with Artic MX-6 Thermal Paste just in case you are curious. This has also been installed on the GIGABYTE Z790 AORUS Elite AX motherboard. As long as you set this up correctly you will not have any issues and will get a great performing CPU."
141,AmazonUser,Reviewed in the United States on 11 November 2023,5,"Like the title says and all the reviews say, this thing is a beast.  Make sure you have a good cooling solution lined up.  Even without overclocking this puppy will handle anything I've thrown at it with ease.  But like all the reviews you see online say, it puts out some serious heat.  I've had it for about 4-5months now, before it started cooling off outside I was have to crank the A/C to keep my gaming room cool and now that its cooling off outside (30-40 f at night) I have blocked off the vents in the room to prevent any additional heat.  This thing paired with a RTX 4090 keeps this room plenty warm enough for me!  So on the plus side, I'll be saving on heating this winter!!"
142,Acecool,Reviewed in the United States on 5 February 2024,5,"I did end up returning it because of a motherboard issue. I do have a 12900k, and many other types and they all perform as expected. I would recommend Intel processors to those looking for something for general all around performance. As the 14900k and 13900k are basically the same, I would say get this one unless you can find the 14900k for the same price."
143,guydodge,Reviewed in the United States on 16 February 2024,5,this is a beast of a CPU this thing destroys anything you can throw at it.can download surf the net while gaming and it doesnt bat a eye.and she runs much cooler than the tubers are showing turn your volts to 1.37v and done. Amazing power !!!
144,Nabil,Reviewed in the United States on 10 August 2023,5,"This processor is a beast especially paired with gtx 4090 graphics card. I can edit videos and play games both at 4K settings together no problem and it doesn’t generate that much heat either. I previously had a 2080ti paired with 6900k and was very happy with it until everyone was transitioning to 4K so sadly I had to retire my old build. Just a heads up to anyone who plans to pair 13900k with 4090, don’t be a smartass and try to put it in small case, you will regret it later. I personally recommend big case with high airflow like fractal design torrent mid size atx but if you don’t want to spend too much money on graphics card and happy with getting something like 4060 then you can get the nano version of fractal torrent. Good luck gamers and editors. Just remember if gaming is the only thing you do then no point spending this much just go a step down on processor. AMD processors are better if gaming is the only thing you do."
145,Dr. B,Reviewed in the United States on 19 September 2023,5,"When it comes to going over the top for a PC upgrade, this CPU is the undisputed heavyweight champion. I, too, dabble in video editing, 3D modeling, and an array of demanding tasks, and let me tell you, this powerhouse just devours them with sheer gusto. Paired with a Kraken water cooler, it operates like a well-oiled machine, showing absolutely no signs of throttling, even under the most intense workloads. And as for those so-called ""CPU-intensive"" games, well, they might as well be child's play for this beast. If you're seeking the best of the best, look no further – this CPU is the crown jewel in the kingdom of processors, and it's here to make your computing dreams come true. It's not just top-tier; it's top of the world, and it laughs in the face of anything you throw its way. A true marvel of technology that's worth every penny!"
146,Aerie,Reviewed in the United States on 15 May 2023,5,"It’s so good, and that makes sense since it’s top of the line right now (imagine that.) Going from my 9900k to this was like a spiritual enlightening but ALSO I must add this is totally unnecessary unless you’ll be working with heavy loads, unreal engine, 4k video editing and streaming, 4k gaming, or anything that requires overclocking. Buying this bad boy will future proof your computer for now, BUT there are very few people who NEED this kind of cpu. If you’re shopping for your build right now and considering this, if it’s in the budget and you want something that’ll handle literally whatever you want then yes, this is great. But just remember, whatever you want might not be as intense as this thing accounts for. Now that I’ve warned you about not needing this; let me just say how happy I am that I got it. I do a lot of 4k editing and streaming and there is no issue, runs smoothly and efficiently (does get hot though) if you’ve got a good cooler on this then you’ll be good to go for a long time."
147,Slipsyde,Reviewed in the United States on 15 December 2023,5,Love this cpu super fast only complant is the imc of my chip sucks cant get over 7000mhz stable but thats fine i swapped my 7200mhz 32gb kit out for 64gb 6400mh z kit and tightend the timing great gaming cpu fast at all tasks ill probably stay with intel for now unless amds cpus get an equivalent transcode to intels integrated graphics
148,vamidus,Reviewed in the United States on 5 February 2024,5,"Installation is easy. It does run a little hot so you need a good cooler. I use a dedicated all-in-one water solution from corsair, and the package temp never exceeds 75."
149,RTXGamer,Reviewed in the United States on 25 December 2023,5,"As per benchmarks, this CPU performs way better than AMD 7950x3D. Although, you will just get 3-4 frames higher while gaming in AMD 7950x3D CPU but what's the point? Intel is still leading in single core score! Power consumption is almost same. Intel is Apple and AMD is Android. End of story!"
150,JimWatl,Reviewed in the United States on 12 February 2024,5,the delivery went well and arrived on time. the product conforms and meets my needs.
151,JULIO BENJAMIN DEZA CAVERO,Reviewed in the United States on 2 March 2024,5,EXCELENTE PRODUCTO
152,Pierre Aubert Espenan,Reviewed in the United States on 24 February 2023,5,"I bought two of these from Amazon after one from another vendor failed to POST.  Both worked the first time.  Do you need 24 cores for games?  Most games use 4 or 6 cores max, so probably not.  Video editing can benefit from the extra cores.  Intel supports XMP (extreme memory profile) and this processor is unlocked (it can be overclocked).  Overclocking increases the power consumption and heat; therefore, one needs a robust cooling solution.  Overclocking can void your warranty which is strange since Intel allows and even promotes overclocking with the Intel Extreme Tuning Utility.  I have the NZXT Kraken x 73 RGB liquid cooler.  With the NZXT CAM software you can see the CPU (and GPU) temperatures and control the fan speeds, reducing the risk of damaging the processor.  While idling (at 5.5 GHz) the CPU temperature is 30 C.  Under a 50% load or overclocked the temperatures are below 60 C.  Pros: Good for video editing Cons: A bit pricey for a gaming computer.  Don't overclock without monitoring temperatures to keep below 60 C."
153,Joaquin,Reviewed in the United States on 29 May 2023,5,"Excellent processor. It is a beast in gaming and in productivity, for the price I believe is unrivaled. Beware that you should separately buy a CPU Cooler because it does not come with one. Also beware that most Motherboards nowadays put no restraints to this processor in the BIOS, so they let it draw unlimited power and with that comes a very hot temperature limit. For example I'm using an 360mm AIO cooler and with the stock motherboard settings of my AORUS ELITE AX when running cinebench it reaches 100°C within 12 seconds of starting. Of course this temperature is only seen in stress tests and never during games (there, the max I've seen the CPU get is 67°C) but is something to be aware of. All in all happy with this beast"
154,Timothy,Reviewed in the United States on 4 October 2023,5,"Probably more than what I need for gaming, maybe I should have gotten a 13700k instead to run a little cooler.  This gets HOT on my Dark Rock Pro 4.  I want to get a 360mm AIO to help cool this.  I ruined a motherboard trying to use a contact frame, afraid to use one again.  Contact frame went in the trash, so another motherboard would not.  Using the stock CPU holder/ loading mechanism."
155,Sean Davenport,Reviewed in the United States on 7 February 2024,5,Run smoothly and cool.  Great value
156,Chris,Reviewed in the United States on 28 June 2023,5,"If it have the money to spare and want a processor that'll last you at least 5 years (and are a power user like I am) its a good choice. But most people say the advantages over the 13700k aren't worth it to most users. If you're just using the PC as a high-end gaming rig an i7-13700k is more than enough even with a 4090 GPU. This processor is designed to benefit more advanced users so I'd save the 150$ and get the cheaper 13700k. Also this processor is notoriously hot, so a beefy noctua air cooler or preferably a 280mm+ watercooler AIO is necessary (especially for overclocking)."
157,T,Reviewed in the United States on 22 January 2024,5,It works as intended. Needed the upgrade.
158,Mike Alering,Reviewed in the United States on 28 September 2023,5,"If youre going with an AIO get a 360mm cooler. I tried using a 240mm and it just wasnt enough to cool the CPU during some Starfield. That out of the way, this thing is seriously impressive. Even with how un optimized some of these new games are, I have never seen anything use it beyond 80% other than some CPU specific tasks."
159,Happy Server Buyer,Reviewed in the United States on 28 November 2022,5,"i9-13900K or KF. Fast install onto a Supermicro Board x13SAE-f with server memory with IPMI for remote access or an Asus Board such as Z690-f with DDR5 where you can buy an IPMI attachment, and it throttles rather than crashes when it overheats. Or just for gaming and office use this CPU beats everything else to date.  Buy one now and if you have an i9-12900K or KF sell it. Pay attention to the necessary new BIOS install. Not one crash to date but occasional throttling down when stressed as CPU temperature gets too high occurs now and again but not very often and sure stronger Air Fan or water cool fix that if it bothers you. Same thing happens on my more than twice the price Thread Ripper 3970x and not a big deal. This a server class CPU."
160,Amazon Customer,Reviewed in the United States on 7 February 2023,5,"The Intel Core i9-13900K Desktop Processor is just a fantastic super-fast processor that does have 24 cores when needed for heavy applications. Get yourself an AIO cooler like the Artic Freezer II 360 size and you're all set. No real need to overclock this CPU. It also works great for heavy applications and gaming. Has plenty of fast L 3 cache on die so there's no delay or speed issues. It also runs my Team Group DDR 5 7800Mhz ram with no problem on my Maximus Z790 Hero chipset Motherboard. Wanted to get the EVGA Z790 Kingpin motherboard but it sells out very fast within minutes. Great CPU and I'm very happy that I've bought the Intel 13900K. Hands down, this will be a great for 5-6 years to easily and maybe longer."
161,Zane Marsh,Reviewed in the United States on 6 June 2023,5,I had an issue with my computer not posting and after taking it to Best Buy for a diagnostic report; I was told that my motherboard or cpu was bad. I sent both back. Turns out it was the motherboard not the cpu that was the issue. Even though they are entitled to up to 20 or so percent as a stocking fee they were generous enough to give me a full refund. I appreciate this kind of service and hope you wont hesitate to reach out if you have an issue.
162,Matthew Smith,Reviewed in the United States on 12 September 2023,5,Extremely fast processor. Moved from a 12900kf. Much faster RAM clocks without the issues the 12900kf was giving me. I have been using the processor for a while now with no issues and great thermals on a watercooled system. The processor stability has been rock solid even with a bios updated 12th gen motherboard.
163,Blairbo,Reviewed in the United States on 13 March 2023,5,"I can't believe the price for what this thing does. I do photography, video and graphics. Not sure I will ever use its full potential. With water cooling this thing runs super cool. Considering my last computer was a quad core...well. I should be future proof for a very long time. Intel i9 13900k Corsair iCUE H150i RGB Elite Liquid CPU Cooler Asus TUF Gaming Z-790 Plus Wi-fi Corsair RMx Series RM850x 850 Watt PSU Asus TUF Gaming GeForce RTX 3070 Ti OC V2 32GB Corsair Vengance DDR5 5600 1TB Samsung 980 PRO Gen 4 Gaming NVMe - System 2TB Samsung 980 PRO Gen 4 Gaming NVMe – Data Antec P20CE Case 2X ASUS ProArt 24.1"" Monitors"
164,Cameron,Reviewed in the United States on 4 June 2023,5,"This CPU is insanely fast for both gaming, but also productivity. Right out of the box with default settings, my 13900K scored over 40000 points on Cinebench R23 multicore test. For max power uses like Cinebench or Blender, it pushes my 360mm AIO cooler to it's limits, but for gaming it rarely gets above 60*C. I use a Thermalrite contact frame, and Thermal Grizzly Kryonaut paste for max cooling effectiveness. Overall, very pleased with my purchase and plan to use this CPU for many years to come."
165,Samuel Trinidad,Reviewed in the United States on 23 September 2023,5,"Well, what can I tell you, it is simply the best processor of 2023, you have to have an idea of ​​what you are going to use it for, it is a big beast that is not worth it for small fights."
166,Chelo,Reviewed in the United States on 1 December 2023,5,Es muy ágil y por su cantidad de núcleos muy rápida!
167,vknyvz,Reviewed in the United States on 19 June 2023,5,"Installed on my full white build with ASUS ROG MAXIMUS Z690 FORMULA works without any problems, I had the bios 2103 now 2403 works flawlessly. It's fast but I noticed a little more on the hot side I get 35-45 idle and 50-60 during MW2. I have the NZXT Z73 cooler. First time I ran AIDA64 it failed saying hardware failure, second and consecutive  times it ran at 80ish but below 90"
168,Amazon Customer,Reviewed in the United States on 30 November 2023,5,Bought it for gaming. It does what I need.
169,Latasha Howard,Reviewed in the United States on 15 December 2023,5,Reliable speedy productivity/gaming CPU
170,AlwaysInMotion-,Reviewed in the United States on 23 August 2023,5,"It's great, 24 cores 32 processors. I was able to spin up about 6 different Virtual machines with no lag 4 cores each, or delay on switching between each virtual machine AND on dual monitor. The best of the best for a reason."
171,Daniel S.,Reviewed in the United States on 2 October 2023,5,This Cpu works great with the MSI Hero Z790 mobo. coupled with a MSI MEG coreliquid AIO Cpu Cooler i dont have any issues with the amount of heat this I9 puts out.
172,Stephen M,Reviewed in the United States on 1 May 2023,5,"I seriously doubt I’ll be replacing this in the next several years, if even that. This thing is a beast and handles everything you throw at it. I’ve put it through all of the usual hoops and it barely seems to notice. I’ve set it up with the Arctic Liquid Freezer II 420 A-RGB to deal with the heat and it handles that just fine. Worth your time and money, not a bad choice at all."
173,Jonathan D Drover,Reviewed in the United States on 28 March 2023,5,"I use it for computation (not games) with a noctua d15 (1 fan). On all cores (some openmp stuff I wrote) it goes 5.1GHz on the performance cores and 4.1GHz on the efficient cores (in a 23C corner of a room). The temp moves between 90 and 100 C. How I handle that, emotionally, is to have enough in my bank account to get a 13600k overnighted. Having said that, I've been at it for a little over a month and there has not been a glitch. Paired with an asus strix 790-e."
174,Amazom,Reviewed in the United States on 9 April 2023,5,"I had I core7-7700k 7Ge, so I changed some components because they were already 5 years old, and I wanted to update to windows 11 so I had to changed the cpu so I decided for this i9 of course I had to changed then the motherboard the memory the cpu cooler and the case the rest was fine to work with the new components, now my pc it’s like a beast So fast and powerful with the 990 pro, I love it…"
175,Saya,Reviewed in the United States on 15 March 2023,5,Just installed this in my new build and I have to say it is AMAZING! My one warning to anyone inexperienced with the newer CPUs is be prepared for the heat. After a lot of work I was finally able to get this down to an average of 30 - 40 degrees Fahrenheit during light loads. When under a heavy load such as Cyberpunk at max everything at 4k. I get about 70 - 79 degrees Fahrenheit. This beast is HOT! but utterly incredible in its performance.
176,Jerry,Reviewed in the United States on 4 March 2023,5,"No issues with install into original 1.1 Firmware ASRock Z790 Steel Legend Motherboard Updated firmware, after Windows install, to 7.04 (latest at time of writing this) and again no issues.  The 7.04 firmware for that board does have Intel ME updates for this processor, so recommended. As to the CPU itself, as all other reviews state, it's the fastest and best for the price. Paired with the noted ASRock board, lots of power limit unlocking options available to set per your cooler capability."
177,Gary,Reviewed in the United States on 21 July 2023,5,"Upgraded form an i7 to this i9 CPU. Of course the MB also had to be upgraded, but while worth it.  The chip runs at a cool at 36c when not gaming and 56c when gaming (at least 3-4hrs)."
178,Dale E. Thompson,Reviewed in the United States on 2 May 2023,5,"I’m replacing my old Haswell i7-4770 PC with a new one with this CPU. It’s at least 7 or 8 times faster on multithreaded tasks. Probably 4 or 5 times faster than my work i7 9000 series. You can under lock it to reduce the wattage, but it’s already less watts at idle than the Ryzen 9 7950.  Moore’s law isn’t dead yet!"
179,Dannydan,Reviewed in the United States on 23 November 2022,5,"Have been using this for less than a week. Amazing cpu, easy to install in your motherboard. Package appears more simpler compared to older model. Question: do you want an over built, beast of a cpu that you will likely not use to its full potential, but want the best of the best and your willing to pay a small premium compared to the slower model, but you're not some simp that wants something good but wants to dominate and laugh because you're cpu is better than all the ones out there? If the answer is yes, than please get this."
180,liuyangs,Reviewed in the United States on 24 November 2023,5,Excellent!!!!!
181,Matt,Reviewed in the United States on 28 September 2023,5,"Upgraded  from the  i7-4790k, no more stuttering 40-100 frame increase in games  handles ultra no sweat."
182,Roland,Reviewed in the United States on 29 March 2023,5,"Having all these with my Noctua NH-D15S and Rtx 3080ti, it's rock solid! Cinebench Gave 32k+ score. A little bit of tweak and I'm good.. What's important is the games I play. Big improvement from z590 hero , i9 11900 non k it replaced. Now I just have to sell it. Even though the 70003d series came. I'm still an Intel user. Worth the money if u can afford it."
183,D. S,Reviewed in the United States on 5 March 2023,5,"Finally,  after nearly 7 years,  I decided to upgrade my rig.  I was rocking out the i7-7700K, so going from that to the i9-13900K is INSANE!  The difference in operations and performance results cannot be overstated.  Yes,  this cpu likes to run hot.  But with good cooling and nice airflow,  this cpu will handle whatever you throw at it.  I'm glad I finally took the leap to upgrade to this gem."
184,Shannon,Reviewed in the United States on 16 October 2023,5,Try it and you won't be sorry. Great CPU.
185,ermacpd,Reviewed in the United States on 17 March 2023,5,"I know you can't see this under the cooler, but this is just an amazing CPU. Its SOO fast, and runs like a champ with the AIO cooler I am using. I do not know if just a fan would work as well personally, but the AIO I have is solid on this. 17 hours straight gaming, no crashes. Very amazed and pleased with this."
186,Toyman,Reviewed in the United States on 14 September 2023,5,"Runs a bit hot, but clearly the performance keade4 (until next month) when the i9-14900k comes out"
187,Maicor Hernández,Reviewed in the United States on 27 September 2023,5,Recibi a gusto lo que compre en tiempo y forma
188,cwwjr1681,Reviewed in the United States on 31 July 2023,5,This doesnt run anywhere near as hot as people claim or maybe I just got a good CPU bin and cooler. Using the Arctic Liquid Freezer ii 360.
189,Matt,Reviewed in the United States on 21 July 2023,5,This processor is for a high end if you are tryna build or on the process of buying components. I highly recommend you to buy this!
190,Gabriel,Reviewed in the United States on 10 October 2023,5,"Excelente artículo, es lo que esperaba"
191,Zachary Stevens,Reviewed in the United States on 2 February 2023,5,"If you value the best gaming performance, workstation, content creation and overall consistency in performance. The I9 13900k is the best consumer CPU on the market. Paired with a Z790 motherboard, while tuned and with very fast DDR5 ram. The I9 13900k is significantly faster than AMD’s Ryzen 9 7950x in gaming and consistently faster in most workstation applications. If you want the best this is it."
192,Reviewer 747,Reviewed in Canada on 6 March 2023,5,"A real beast. Overkill most of the time, but awesome when you need it. Unfortunately, not all software can take advantage of so many cores, but at least,  the impressive 5.8 Ghz is a consolation prize when only one or two cores are used, making the task take less time than other processors would need."
193,michelle r.,Reviewed in the United States on 27 December 2022,5,It is the single fastest processor in the world and it is great for it's price! It's 24 cores are a little disappointing because 16 of the 24 cores are efficiency cores leaving 8 cores to be the more powerful performance cores. The processor is unlocked and it can reach 5.8GHz! It is absolutely crazy! It is 100% worth it but make sure you have an AIO to keep it cool.
194,Carlos,Reviewed in the United States on 10 September 2023,5,Would recommend it for your battle station. I could not be happier.
195,Maul,Reviewed in the United States on 3 January 2023,5,"At stock 5.5/4.3 with around 1.25v under load, I'm still getting well over 90c in certain stress tests with a Liquid Freezer II 360. You basically have to have a custom loop in order to properly overclock this thing, unless you want to use restrictive power limits which reduce performance. Thankfully, 5.5/4.3 GHz is already overkill in terms of single and multi-core performance, and beats everything else out there."
196,LeonZombie,Reviewed in the United States on 26 August 2023,5,You want quality? You pay for quality. You get quality with this cpu.
197,Hook'nBull,Reviewed in the United States on 19 January 2023,5,"My last build was for an i7-6700K and GTX 1080, so this w/a Radeon RX 6950 XT is just astonishing.  For now, it's cooled by a Noctua NH-U12A (nice air cooler) w/temps idling in high 30s and pushing 70s under bench load.  Hot spots are in the mid 90s, but a custom loop is in the works for overclocks and gaming.  Great processor!"
198,Natasha,Reviewed in Canada on 22 September 2023,5,Amazing. Really happy with the performance. Won't need to upgrade for a few years
199,thebutlersebas,Reviewed in the United States on 1 June 2023,5,i like the shear process that i can do with my work and gaming and vr games the only thing that i dislike is about is the price that's it
200,Hayes,Reviewed in the United States on 27 June 2023,5,Perfect right out of the box. Nice packaging 13900 is a beast. Running on 1350W PSU with water cooling sitting at 38c under load.
201,CRAIG DUFFY,Reviewed in Canada on 30 October 2023,5,Super speed great quality 👌
202,Ettore,Reviewed in Italy on 3 October 2023,5,Potenza allo stato puro. Veloce e scalda pochissimo. Utilizzo per applicazioni di video / photo editing.
203,MB,Reviewed in Australia on 16 December 2023,5,Item arrived from Germany to Australia in reasonable time. Parcel required signature on delivery. Packaging adequate to protect the goods.
204,Nisse,Reviewed in Sweden on 21 July 2023,5,"It does the job, but it does get hot. Running Blender at 100% CPU is going to make a lot of heat, even with a big radiator."
205,ToUsMiC,Reviewed in Belgium on 16 August 2023,5,"Je passe d’un i9 12900k à un 13900k et je peux vous dire qu’il y a une différence à vue d’œil ! Certain diront que c’est pas possible ou que c’est minime et de leur répondre : Essayer avant de parler ! Le lancement et l’exécution des applications,jeux etc… se charge plus rapidement . Dans certains jeux j’ai même gagné quelques FPS en plus. J’ai un AIO de 360,au repos je suis a 30* , en full game je dépasse pas les 65*. Par contre en bench je monte jusque 93* au cœur le plus chaud (coeur 5). Mais rien d’alarmant. Je recommande ce processeur ,par contre je ne passerai pas sur un 14700k/14900k car là aucun intérêt et par contre ça va être une vraie chaufferie ! MAJ avril 2024: Toujours au top le cpu,même avec les dernières informations concernant Intel/carte mère comme quoi la série des 13/14 planterai en lien jeu/appli personnellement je n’ai aucun soucis et jamais eu de plantage. Noctua/Grizzly + aio 360 = bon mariage."
206,Miguel,Reviewed in Spain on 29 May 2024,5,"Estoy montando un nuevo PC me faltan algunas cosas, que en menos de 30 días adquirire... a partir de mediados finales de Julio MONTO EL PC"
207,Washington Filipe Almeida Martins,Reviewed in Brazil on 22 November 2023,5,Excelente produto! Compra certa!
208,Hardy,Reviewed in Germany on 16 April 2024,5,"Habe diesen Hitzkopf mitlerweile auf meinem Asus Rog Strix Z690 A-Gaming Wifi 4D etwas bändigen können. Der vorher verbaute BE Quiet dark rock Slim (180W TDP) war hierfür unterdimensioniert, so das ich im Bios meines Mainbords die standardmäßigen übertacktungen von Asus deaktivieren musste. Ungedrossselt genehmigte sich der Prozessor bis zu 283W. Mit dem Luftkühler ging es schnell in die thermische Drosselung. Nachdem ich die übertacktung zurückgenommen habe, waren es nur noch 243W. Nur noch wenige Kerne kamen an das Temperaturlimit 102°. Heute habe ich dann eine BeQuiet silent Loop 2 installiert. Maximum Temperatur war bisher 83°, werde es dann auch im Gaming Bereich noch testen. Interessant kann es dann noch einmal mit Davinci Resolve werden."
209,Scott Atkinson,Reviewed in the United Kingdom on 1 September 2023,5,"I installed this CPU a month or so ago now, alongside 64gb RAM, on an ASUS TUF Gaming Motherboard. The TLDR; It's lightening quick, and It's super easy to install. As with all CPU's care should be taken when installing and handling the CPU, but other than that it's relatively straight forward. All I have to say, is this CPU is a beast. Like its so overkill for the average user. In for gaming it is just overkill. It is the perfect CPU for me, but also for those who do intensive work loads, such as running running large data models for AI purposes. My particular use case for this CPU was to allow me to build a virtual lab to which I could analyse malware in an virtual sandbox, whilst also emulating real world hacking attacks. At present I am able to run several virtual machines with no performance issues. As you can probably imagine, this power hungry beast can get warm, but with an adequate cooling solution, there should be no issues in keeping the PC nice and cool.  I have paired this CPU with an AIO, and also additional fans for the case to ensure there is a lot of air flow to ensure that the thermals are a good temperature. My advice to anybody purchasing this CPU - go for it - it's well worth the investment, while at the same time you'll be future proofing your soon to be BEAST of a machine for the next 10 years."
210,Vigier Rémy,Reviewed in France on 23 September 2023,5,"Du très haut de gamme sans surprise vu le prix, des performances au top du marché, très polyvalent, chauffe pas mal en charge cependant, prévoir un gros système de refroidissement. Je suis quand même satisfait de mon achat, je recommande."
211,Dundy,Reviewed in the Netherlands on 5 May 2023,5,I use it with a BeQuiet Dark Rock 4 Pro cooler and very rarely do I see thermal throttling even when gaming.
212,Edo,Reviewed in Italy on 30 December 2023,5,"Che dire é un i9 13900k un mostro di performance e prestazioni, anche di consumi… ma se sei alla ricerca di un campione in performance consigliatissimo anche per il gaming é un fulmine"
213,Simon Leat,Reviewed in the United Kingdom on 2 August 2023,5,"CPU working just as it should be. People's main concern with this product is obviously the temps. To reassure people, and from a VFX artist's perspective, my temperatures are respectable. I have the Corsair H170I ELITE CAPELLIX 420 mm AIO attached to it. When running tasks like having Opera open with even 30 tabs, Spotify, file browser and settings all open at the same time, my temps max at 34 degrees Celsius. When I'm in Unreal engine it never goes above 45 (but yes it is mainly GPU real-time rendering). it will use around 10 % of the CPU still however. in Cinema 4d viewport it will never go above 34c, when rendering a 4k 3d scene it ranges from 70-86 degrees Celsius max. whatever software I'm using whether it's Adobe software, c4d, unreal, Houdini, Davinci, it will never hit over 90c. Installation was absolutely fine and considering this was the first ever system I've built, so it demonstrates how easy it was to put into the motherboard if you just follow instructions to a tee. The H170I also comes with pre-applied thermal paste so I didn't even have to worry about that which was a bonus. and it's obviously doing its job at transferring all that heat. My clock and boost speeds are normal too. my PC specs FYI msi meg ace z790 4090 suprim x i9 13900k H170I cosair AIO"
214,JCG,Reviewed in France on 14 June 2023,5,"Super processeur pris en remplacement d'un 12900k. Le niveau de chauffe reste correct si vous avez un bon système de refroidissement. En usage avec plusieurs taches comme internet, musique, vidéos, ou copie de gros fichiers, le processeur reste entre les 35 et 45 degrés sous mon watercooling. En gros, vous pouvez y aller les yeux fermés mais ne négligez pas le refroidissement."
215,Jadiel Alves,Reviewed in Brazil on 3 August 2023,5,Uso um water cooler de 360mm e ainda não descobri como ficar abaixo dos 100 C processando cinebench. Mas é o melhor que existe no mercado pra desktop hj.
216,Vanderwalle Guy,Reviewed in Belgium on 18 January 2024,5,Je ne regrette pas d'avoir investi un peu plus en commandant un processeur génération 13. Excellentes performances de traitement !
217,Luis Curado,Reviewed in Spain on 13 April 2024,5,Excelente
